<<<<<<< HEAD
,flag,length,position,strain,threshold,tool
11201,TN,23532,17415960,CBA_J,100,BioGraph*
11202,TN,10595,17857638,CBA_J,100,BioGraph*
11203,TN,32528,17868669,CBA_J,100,BioGraph*
11204,TN,157629,17901280,CBA_J,100,BioGraph*
11205,TN,157629,17901280,CBA_J,100,BioGraph*
11206,TN,34995,18232838,CBA_J,100,BioGraph*
11207,TN,81291,18617514,CBA_J,100,BioGraph*
11208,TN,151280,18699569,CBA_J,100,BioGraph*
11209,TN,11165,18852449,CBA_J,100,BioGraph*
11210,TN,35272,18863730,CBA_J,100,BioGraph*
11211,TN,515404,18899131,CBA_J,100,BioGraph*
11212,TN,347275,19416202,CBA_J,100,BioGraph*
11213,TN,296206,19767165,CBA_J,100,BioGraph*
11214,TN,296206,19767165,CBA_J,100,BioGraph*
11215,TN,296206,19767165,CBA_J,100,BioGraph*
11216,TN,296206,19767165,CBA_J,100,BioGraph*
11217,TN,296206,19767165,CBA_J,100,BioGraph*
11218,TN,3876,20063756,CBA_J,100,BioGraph*
11219,TN,233647,20144372,CBA_J,100,BioGraph*
11220,TN,224431,20391132,CBA_J,100,BioGraph*
11221,TN,224431,20391132,CBA_J,100,BioGraph*
11222,TN,33594,20774711,CBA_J,100,BioGraph*
11223,TN,33594,20774711,CBA_J,100,BioGraph*
11224,TN,724120,20808418,CBA_J,100,BioGraph*
11225,TN,724120,20808418,CBA_J,100,BioGraph*
11226,TN,724120,20808418,CBA_J,100,BioGraph*
11227,TN,304837,21534426,CBA_J,100,BioGraph*
11228,TN,42221,21839374,CBA_J,100,BioGraph*
11229,TN,29641,21881839,CBA_J,100,BioGraph*
11230,TN,64291,21911883,CBA_J,100,BioGraph*
11231,TN,64291,21911883,CBA_J,100,BioGraph*
11232,TN,64291,21911883,CBA_J,100,BioGraph*
11233,TN,151946,22254177,CBA_J,100,BioGraph*
11234,TN,21771,22409688,CBA_J,100,BioGraph*
11235,TN,9455,22431541,CBA_J,100,BioGraph*
11236,TN,16520,22443662,CBA_J,100,BioGraph*
11237,TN,183799,22460433,CBA_J,100,BioGraph*
11238,TN,183799,22460433,CBA_J,100,BioGraph*
11239,TN,70705,22651680,CBA_J,100,BioGraph*
11240,TN,10338,22797608,CBA_J,100,BioGraph*
11241,TN,25057,22808153,CBA_J,100,BioGraph*
11242,TN,93329,22840581,CBA_J,100,BioGraph*
11243,TN,93329,22840581,CBA_J,100,BioGraph*
11244,TN,75558,22934240,CBA_J,100,BioGraph*
11245,TN,7671,23010198,CBA_J,100,BioGraph*
11246,TN,106260,23114260,CBA_J,100,BioGraph*
11247,TN,43332,23220587,CBA_J,100,BioGraph*
11248,TN,184809,23264417,CBA_J,100,BioGraph*
11249,TN,184809,23264417,CBA_J,100,BioGraph*
11250,TN,61466,23485056,CBA_J,100,BioGraph*
11251,TN,49654,23548416,CBA_J,100,BioGraph*
11252,TN,49654,23548416,CBA_J,100,BioGraph*
11253,TN,49654,23548416,CBA_J,100,BioGraph*
11254,TN,95316,23603541,CBA_J,100,BioGraph*
11255,TN,95316,23603541,CBA_J,100,BioGraph*
11256,TN,95316,23603541,CBA_J,100,BioGraph*
11257,TN,150829,23793426,CBA_J,100,BioGraph*
11258,TN,150829,23793426,CBA_J,100,BioGraph*
11259,TN,12196,23944703,CBA_J,100,BioGraph*
11260,TN,28012,23957515,CBA_J,100,BioGraph*
11261,TN,54581,23985772,CBA_J,100,BioGraph*
11262,TN,652,24042250,CBA_J,100,BioGraph*
11263,TN,24437,24053279,CBA_J,100,BioGraph*
11264,TN,84343,24078021,CBA_J,100,BioGraph*
11265,TN,84089,24185931,CBA_J,100,BioGraph*
11266,TN,84089,24185931,CBA_J,100,BioGraph*
11267,TN,84089,24185931,CBA_J,100,BioGraph*
11268,TN,84089,24185931,CBA_J,100,BioGraph*
11269,TN,84089,24185931,CBA_J,100,BioGraph*
11270,TN,16925,24270150,CBA_J,100,BioGraph*
11271,TN,12322,24287491,CBA_J,100,BioGraph*
11272,TN,8699,24300016,CBA_J,100,BioGraph*
11273,TN,27462,24365086,CBA_J,100,BioGraph*
11274,TN,215806,24392650,CBA_J,100,BioGraph*
11275,TN,215806,24392650,CBA_J,100,BioGraph*
11276,TN,215806,24392650,CBA_J,100,BioGraph*
11277,TN,212389,24608694,CBA_J,100,BioGraph*
11278,TN,212389,24608694,CBA_J,100,BioGraph*
11279,TN,212389,24608694,CBA_J,100,BioGraph*
11280,TN,212389,24608694,CBA_J,100,BioGraph*
11281,TN,212389,24608694,CBA_J,100,BioGraph*
11282,TN,212389,24608694,CBA_J,100,BioGraph*
11283,TN,5847,24821176,CBA_J,100,BioGraph*
11284,TN,24148,24883805,CBA_J,100,BioGraph*
11285,TN,3694,24908493,CBA_J,100,BioGraph*
11286,TN,113906,24919206,CBA_J,100,BioGraph*
11287,TN,275851,25057594,CBA_J,100,BioGraph*
11288,TN,275851,25057594,CBA_J,100,BioGraph*
11289,TN,275851,25057594,CBA_J,100,BioGraph*
11290,TN,275851,25057594,CBA_J,100,BioGraph*
11291,TN,249137,25425384,CBA_J,100,BioGraph*
11292,TN,249137,25425384,CBA_J,100,BioGraph*
11293,TN,38534,25679352,CBA_J,100,BioGraph*
11294,TN,110107,25717941,CBA_J,100,BioGraph*
11295,TN,110107,25717941,CBA_J,100,BioGraph*
11296,TN,64519,25830310,CBA_J,100,BioGraph*
11297,TN,15910,25895092,CBA_J,100,BioGraph*
11298,TN,20792,25911177,CBA_J,100,BioGraph*
11299,TN,337209,25932693,CBA_J,100,BioGraph*
11300,TN,73477,26270416,CBA_J,100,BioGraph*
11301,TN,1654335,28526425,CBA_J,100,BioGraph*
11302,TN,70415,30180818,CBA_J,100,BioGraph*
11303,TN,70415,30180818,CBA_J,100,BioGraph*
11304,TN,342792,30251377,CBA_J,100,BioGraph*
11305,TN,1258940,30826544,CBA_J,100,BioGraph*
11306,TN,1258940,30826544,CBA_J,100,BioGraph*
11307,TN,1258940,30826544,CBA_J,100,BioGraph*
11308,TN,289623,32087212,CBA_J,100,BioGraph*
11309,TN,178875,32559546,CBA_J,100,BioGraph*
11310,TN,11368,32738635,CBA_J,100,BioGraph*
11311,TN,1212127,32879442,CBA_J,100,BioGraph*
11312,TN,39085,36763847,CBA_J,100,BioGraph*
11313,TN,254854,36803143,CBA_J,100,BioGraph*
11314,TN,422755,37058405,CBA_J,100,BioGraph*
11315,TN,136087,37481342,CBA_J,100,BioGraph*
11316,TN,4620,37799193,CBA_J,100,BioGraph*
11317,TN,39924,37803941,CBA_J,100,BioGraph*
11318,TN,234511,37844450,CBA_J,100,BioGraph*
11319,TN,234511,37844450,CBA_J,100,BioGraph*
11320,TN,234511,37844450,CBA_J,100,BioGraph*
11321,TN,234511,37844450,CBA_J,100,BioGraph*
11322,TN,234511,37844450,CBA_J,100,BioGraph*
11323,TN,234511,37844450,CBA_J,100,BioGraph*
11324,TN,134896,38080308,CBA_J,100,BioGraph*
11325,TN,159586,38215431,CBA_J,100,BioGraph*
11326,TN,154889,38382083,CBA_J,100,BioGraph*
11327,TN,291475,38537052,CBA_J,100,BioGraph*
11328,TN,291475,38537052,CBA_J,100,BioGraph*
11329,TN,104511,38847747,CBA_J,100,BioGraph*
11330,TN,2649,39142996,CBA_J,100,BioGraph*
11331,TN,4103,39388318,CBA_J,100,BioGraph*
11332,TN,13769,39398659,CBA_J,100,BioGraph*
11333,TN,78272,39419823,CBA_J,100,BioGraph*
11334,TN,7654,39498245,CBA_J,100,BioGraph*
11335,TN,10534,39505989,CBA_J,100,BioGraph*
11336,TN,901,39516781,CBA_J,100,BioGraph*
11337,TN,12931,39524259,CBA_J,100,BioGraph*
11338,TN,62110,39537801,CBA_J,100,BioGraph*
11339,TN,76047,40157711,CBA_J,100,BioGraph*
11340,TN,74369,40547391,CBA_J,100,BioGraph*
11341,TN,351259,40626118,CBA_J,100,BioGraph*
11342,TN,351259,40626118,CBA_J,100,BioGraph*
11343,TN,22678,41371040,CBA_J,100,BioGraph*
11344,TN,97448,41394973,CBA_J,100,BioGraph*
11345,TN,97448,41394973,CBA_J,100,BioGraph*
11346,TN,120977,41526971,CBA_J,100,BioGraph*
11347,TN,63218,41873202,CBA_J,100,BioGraph*
11348,TN,24466,42085144,CBA_J,100,BioGraph*
11349,TN,24466,42085144,CBA_J,100,BioGraph*
11350,TN,165601,42109817,CBA_J,100,BioGraph*
11351,TN,6550,42548725,CBA_J,100,BioGraph*
11352,TN,66012,42558883,CBA_J,100,BioGraph*
11353,TN,66012,42558883,CBA_J,100,BioGraph*
11354,TN,66012,42558883,CBA_J,100,BioGraph*
11355,TN,58583,42939823,CBA_J,100,BioGraph*
11356,TN,139935,43005059,CBA_J,100,BioGraph*
11357,TN,366738,43145196,CBA_J,100,BioGraph*
11358,TN,13242,43523460,CBA_J,100,BioGraph*
11359,TN,230691,43634125,CBA_J,100,BioGraph*
11360,TN,230691,43634125,CBA_J,100,BioGraph*
11361,TN,121783,44004127,CBA_J,100,BioGraph*
11362,TN,144566,44186790,CBA_J,100,BioGraph*
11363,TN,80338,45009744,CBA_J,100,BioGraph*
11364,TN,80338,45009744,CBA_J,100,BioGraph*
11365,TN,80338,45009744,CBA_J,100,BioGraph*
11366,TN,43544,45131897,CBA_J,100,BioGraph*
11367,TN,221428,45214625,CBA_J,100,BioGraph*
11368,TN,52840,45706227,CBA_J,100,BioGraph*
11369,TN,52840,45706227,CBA_J,100,BioGraph*
11370,TN,84788,45830072,CBA_J,100,BioGraph*
11371,TN,70758,45915066,CBA_J,100,BioGraph*
11372,TN,62678,45986024,CBA_J,100,BioGraph*
11373,TN,102452,46048892,CBA_J,100,BioGraph*
11374,TN,75586,46151488,CBA_J,100,BioGraph*
11375,TN,75586,46151488,CBA_J,100,BioGraph*
11376,TN,1972,46227274,CBA_J,100,BioGraph*
11377,TN,22377,46523063,CBA_J,100,BioGraph*
11378,TN,105795,46545653,CBA_J,100,BioGraph*
11379,TN,105795,46545653,CBA_J,100,BioGraph*
11380,TN,105795,46545653,CBA_J,100,BioGraph*
11381,TN,147830,46849912,CBA_J,100,BioGraph*
11382,TN,155144,47003063,CBA_J,100,BioGraph*
11383,TN,13038,47158920,CBA_J,100,BioGraph*
11384,TN,43560,47172145,CBA_J,100,BioGraph*
11385,TN,105678,47490549,CBA_J,100,BioGraph*
11386,TN,105678,47490549,CBA_J,100,BioGraph*
11387,TN,105678,47490549,CBA_J,100,BioGraph*
11388,TN,192280,47861867,CBA_J,100,BioGraph*
11389,TN,50923,48054706,CBA_J,100,BioGraph*
11390,TN,50923,48054706,CBA_J,100,BioGraph*
11391,TN,1756463,48106029,CBA_J,100,BioGraph*
11392,TN,1438003,50238222,CBA_J,100,BioGraph*
11393,TN,1438003,50238222,CBA_J,100,BioGraph*
11394,TN,1438003,50238222,CBA_J,100,BioGraph*
11395,TN,1438003,50238222,CBA_J,100,BioGraph*
11396,TN,626936,51676279,CBA_J,100,BioGraph*
11397,TN,113216,52725794,CBA_J,100,BioGraph*
11398,TN,128518,52839411,CBA_J,100,BioGraph*
11399,TN,14238,52971306,CBA_J,100,BioGraph*
11400,TN,834172,52990946,CBA_J,100,BioGraph*
11401,TN,834172,52990946,CBA_J,100,BioGraph*
11402,TN,453280,55001538,CBA_J,100,BioGraph*
11403,TN,453280,55001538,CBA_J,100,BioGraph*
11404,TN,453280,55001538,CBA_J,100,BioGraph*
11405,TN,453280,55001538,CBA_J,100,BioGraph*
11406,TN,63278,55455056,CBA_J,100,BioGraph*
11407,TN,41219,56215832,CBA_J,100,BioGraph*
11408,TN,306111,56353251,CBA_J,100,BioGraph*
11409,TN,135450,56970902,CBA_J,100,BioGraph*
11410,TN,135450,56970902,CBA_J,100,BioGraph*
11411,TN,9148,57126165,CBA_J,100,BioGraph*
11412,TN,22783,57135811,CBA_J,100,BioGraph*
11413,TN,86380,57159342,CBA_J,100,BioGraph*
11414,TN,86380,57159342,CBA_J,100,BioGraph*
11415,TN,263566,57250664,CBA_J,100,BioGraph*
11416,TN,263566,57250664,CBA_J,100,BioGraph*
11417,TN,137674,57602685,CBA_J,100,BioGraph*
11418,TN,46874,57740565,CBA_J,100,BioGraph*
11419,TN,180082,57832504,CBA_J,100,BioGraph*
11420,TN,180082,57832504,CBA_J,100,BioGraph*
11421,TN,180082,57832504,CBA_J,100,BioGraph*
11422,TN,154802,58014477,CBA_J,100,BioGraph*
11423,TN,122216,58196839,CBA_J,100,BioGraph*
11424,TN,274235,58691465,CBA_J,100,BioGraph*
11425,TN,50700,59480552,CBA_J,100,BioGraph*
11426,TN,50700,59480552,CBA_J,100,BioGraph*
11427,TN,61745,59531546,CBA_J,100,BioGraph*
11428,TN,9929,59593378,CBA_J,100,BioGraph*
11429,TN,51646,59610504,CBA_J,100,BioGraph*
11430,TN,95776,59665031,CBA_J,100,BioGraph*
11431,TN,46738,59767299,CBA_J,100,BioGraph*
11432,TN,36554,59820223,CBA_J,100,BioGraph*
11433,TN,77250,59874885,CBA_J,100,BioGraph*
11434,TN,77250,59874885,CBA_J,100,BioGraph*
11435,TN,530,59952237,CBA_J,100,BioGraph*
11436,TN,24572,59952984,CBA_J,100,BioGraph*
11437,TN,18854,59999846,CBA_J,100,BioGraph*
11438,TN,13281,60056824,CBA_J,100,BioGraph*
11439,TN,38359,60070317,CBA_J,100,BioGraph*
11440,TN,59836,60172146,CBA_J,100,BioGraph*
11441,TN,49507,60241450,CBA_J,100,BioGraph*
11442,TN,59485,60410584,CBA_J,100,BioGraph*
11443,TN,59485,60410584,CBA_J,100,BioGraph*
11444,TN,9532,60470163,CBA_J,100,BioGraph*
11445,TN,12898,60572946,CBA_J,100,BioGraph*
11446,TN,41353,60586059,CBA_J,100,BioGraph*
11447,TN,13663,60627593,CBA_J,100,BioGraph*
11448,TN,1415,60642338,CBA_J,100,BioGraph*
11449,TN,20417,60670325,CBA_J,100,BioGraph*
11450,TN,827,60690838,CBA_J,100,BioGraph*
11451,TN,827,60690838,CBA_J,100,BioGraph*
11452,TN,11410,60692233,CBA_J,100,BioGraph*
11453,TN,39435,60704776,CBA_J,100,BioGraph*
11454,TN,57200,60744337,CBA_J,100,BioGraph*
11455,TN,57200,60744337,CBA_J,100,BioGraph*
11456,TN,27132,60801683,CBA_J,100,BioGraph*
11457,TN,8746,60829507,CBA_J,100,BioGraph*
11458,TN,14678,60838313,CBA_J,100,BioGraph*
11459,TN,72177,60853125,CBA_J,100,BioGraph*
11460,TN,14599,60934033,CBA_J,100,BioGraph*
11461,TN,5150,61021508,CBA_J,100,BioGraph*
11462,TN,36477,61132293,CBA_J,100,BioGraph*
11463,TN,36477,61132293,CBA_J,100,BioGraph*
11464,TN,239222,61192344,CBA_J,100,BioGraph*
11465,TN,4345875,0,BALB_CJ,100,sniffles
11466,TN,4345875,0,BALB_CJ,100,sniffles
11467,TN,4345875,0,BALB_CJ,100,sniffles
11468,TN,42332,4346052,BALB_CJ,100,sniffles
11469,TN,241739,4388605,BALB_CJ,100,sniffles
11470,TN,336684,4630491,BALB_CJ,100,sniffles
11471,TN,336684,4630491,BALB_CJ,100,sniffles
11472,TN,336684,4630491,BALB_CJ,100,sniffles
11473,TN,336684,4630491,BALB_CJ,100,sniffles
11474,TN,336684,4630491,BALB_CJ,100,sniffles
11475,TN,418806,4967358,BALB_CJ,100,sniffles
11476,TN,418806,4967358,BALB_CJ,100,sniffles
11477,TN,418806,4967358,BALB_CJ,100,sniffles
11478,TN,49567,5386375,BALB_CJ,100,sniffles
11479,TN,49567,5386375,BALB_CJ,100,sniffles
11480,TN,49567,5386375,BALB_CJ,100,sniffles
11481,TN,3420603,6057659,BALB_CJ,100,sniffles
11482,TN,3420603,6057659,BALB_CJ,100,sniffles
11483,TN,3420603,6057659,BALB_CJ,100,sniffles
11484,TN,3420603,6057659,BALB_CJ,100,sniffles
11485,TN,3420603,6057659,BALB_CJ,100,sniffles
11486,TN,3420603,6057659,BALB_CJ,100,sniffles
11487,TN,3420603,6057659,BALB_CJ,100,sniffles
11488,TN,626952,9483346,BALB_CJ,100,sniffles
11489,TN,626952,9483346,BALB_CJ,100,sniffles
11490,TN,626952,9483346,BALB_CJ,100,sniffles
11491,TN,626952,9483346,BALB_CJ,100,sniffles
11492,TN,626952,9483346,BALB_CJ,100,sniffles
11493,TN,47726,10110571,BALB_CJ,100,sniffles
11494,TN,7713,10158492,BALB_CJ,100,sniffles
11495,TN,13865,10166388,BALB_CJ,100,sniffles
11496,TN,387712,10180445,BALB_CJ,100,sniffles
11497,TN,387712,10180445,BALB_CJ,100,sniffles
11498,TN,387712,10180445,BALB_CJ,100,sniffles
11499,TN,1008384,10568416,BALB_CJ,100,sniffles
11500,TN,1008384,10568416,BALB_CJ,100,sniffles
11501,TN,15365,11577674,BALB_CJ,100,sniffles
11502,TN,318450,11620095,BALB_CJ,100,sniffles
11503,TN,318450,11620095,BALB_CJ,100,sniffles
11504,TN,3639,11938745,BALB_CJ,100,sniffles
11505,TN,42267,11942592,BALB_CJ,100,sniffles
11506,TN,829842,11985095,BALB_CJ,100,sniffles
11507,TN,829842,11985095,BALB_CJ,100,sniffles
11508,TN,829842,11985095,BALB_CJ,100,sniffles
11509,TN,829842,11985095,BALB_CJ,100,sniffles
11510,TN,829842,11985095,BALB_CJ,100,sniffles
11511,TN,829842,11985095,BALB_CJ,100,sniffles
11512,TN,829842,11985095,BALB_CJ,100,sniffles
11513,TN,829842,11985095,BALB_CJ,100,sniffles
11514,TN,829842,11985095,BALB_CJ,100,sniffles
11515,TN,6622,12815129,BALB_CJ,100,sniffles
11516,TN,3263823,12823048,BALB_CJ,100,sniffles
11517,TN,3263823,12823048,BALB_CJ,100,sniffles
11518,TN,3263823,12823048,BALB_CJ,100,sniffles
11519,TN,3263823,12823048,BALB_CJ,100,sniffles
11520,TN,3263823,12823048,BALB_CJ,100,sniffles
11521,TN,3263823,12823048,BALB_CJ,100,sniffles
11522,TN,1142390,16086904,BALB_CJ,100,sniffles
11523,TN,1142390,16086904,BALB_CJ,100,sniffles
11524,TN,49658,17229348,BALB_CJ,100,sniffles
11525,TN,23130,17279040,BALB_CJ,100,sniffles
11526,TN,891881,17303231,BALB_CJ,100,sniffles
11527,TN,891881,17303231,BALB_CJ,100,sniffles
11528,TN,891881,17303231,BALB_CJ,100,sniffles
11529,TN,891881,17303231,BALB_CJ,100,sniffles
11530,TN,722873,18197280,BALB_CJ,100,sniffles
11531,TN,722873,18197280,BALB_CJ,100,sniffles
11532,TN,722873,18197280,BALB_CJ,100,sniffles
11533,TN,722873,18197280,BALB_CJ,100,sniffles
11534,TN,722873,18197280,BALB_CJ,100,sniffles
11535,TN,722873,18197280,BALB_CJ,100,sniffles
11536,TN,722873,18197280,BALB_CJ,100,sniffles
11537,TN,722873,18197280,BALB_CJ,100,sniffles
11538,TN,722873,18197280,BALB_CJ,100,sniffles
11539,TN,722873,18197280,BALB_CJ,100,sniffles
11540,TN,523655,18924303,BALB_CJ,100,sniffles
11541,TN,523655,18924303,BALB_CJ,100,sniffles
11542,TN,523655,18924303,BALB_CJ,100,sniffles
11543,TN,168960,19795044,BALB_CJ,100,sniffles
11544,TN,168960,19795044,BALB_CJ,100,sniffles
11545,TN,175712,19964117,BALB_CJ,100,sniffles
11546,TN,143879,20144372,BALB_CJ,100,sniffles
11547,TN,544065,20290139,BALB_CJ,100,sniffles
11548,TN,544065,20290139,BALB_CJ,100,sniffles
11549,TN,544065,20290139,BALB_CJ,100,sniffles
11550,TN,544065,20290139,BALB_CJ,100,sniffles
11551,TN,544065,20290139,BALB_CJ,100,sniffles
11552,TN,544065,20290139,BALB_CJ,100,sniffles
11553,TN,214586,20843732,BALB_CJ,100,sniffles
11554,TN,214586,20843732,BALB_CJ,100,sniffles
11555,TN,228968,21064642,BALB_CJ,100,sniffles
11556,TN,228968,21064642,BALB_CJ,100,sniffles
11557,TN,228968,21064642,BALB_CJ,100,sniffles
11558,TN,154731,21293826,BALB_CJ,100,sniffles
11559,TN,154731,21293826,BALB_CJ,100,sniffles
11560,TN,154731,21293826,BALB_CJ,100,sniffles
11561,TN,24683,21449705,BALB_CJ,100,sniffles
11562,TN,407114,21474494,BALB_CJ,100,sniffles
11563,TN,407114,21474494,BALB_CJ,100,sniffles
11564,TN,407114,21474494,BALB_CJ,100,sniffles
11565,TN,407114,21474494,BALB_CJ,100,sniffles
11566,TN,407114,21474494,BALB_CJ,100,sniffles
11567,TN,94349,21881839,BALB_CJ,100,sniffles
11568,TN,94349,21881839,BALB_CJ,100,sniffles
11569,TN,94349,21881839,BALB_CJ,100,sniffles
11570,TN,18867,21982402,BALB_CJ,100,sniffles
11571,TN,157073,22001405,BALB_CJ,100,sniffles
11572,TN,157073,22001405,BALB_CJ,100,sniffles
11573,TN,157073,22001405,BALB_CJ,100,sniffles
11574,TN,177192,22159246,BALB_CJ,100,sniffles
11575,TN,177192,22159246,BALB_CJ,100,sniffles
11576,TN,177192,22159246,BALB_CJ,100,sniffles
11577,TN,21784,22409688,BALB_CJ,100,sniffles
11578,TN,212703,22431542,BALB_CJ,100,sniffles
11579,TN,212703,22431542,BALB_CJ,100,sniffles
11580,TN,70705,22651680,BALB_CJ,100,sniffles
11581,TN,69224,22728237,BALB_CJ,100,sniffles
11582,TN,261745,22797608,BALB_CJ,100,sniffles
11583,TN,202252,23548418,BALB_CJ,100,sniffles
11584,TN,202252,23548418,BALB_CJ,100,sniffles
11585,TN,190264,23753994,BALB_CJ,100,sniffles
11586,TN,190264,23753994,BALB_CJ,100,sniffles
11587,TN,82844,23957515,BALB_CJ,100,sniffles
11588,TN,82844,23957515,BALB_CJ,100,sniffles
11589,TN,9825,24042251,BALB_CJ,100,sniffles
11590,TN,9825,24042251,BALB_CJ,100,sniffles
11591,TN,64115,24053279,BALB_CJ,100,sniffles
11592,TN,29826,24117583,BALB_CJ,100,sniffles
11593,TN,113312,24173769,BALB_CJ,100,sniffles
11594,TN,113312,24173769,BALB_CJ,100,sniffles
11595,TN,113312,24173769,BALB_CJ,100,sniffles
11596,TN,113312,24173769,BALB_CJ,100,sniffles
11597,TN,113312,24173769,BALB_CJ,100,sniffles
11598,TN,113312,24173769,BALB_CJ,100,sniffles
11599,TN,8713,24300017,BALB_CJ,100,sniffles
11600,TN,83622,24308925,BALB_CJ,100,sniffles
11601,TN,110474,24497984,BALB_CJ,100,sniffles
11602,TN,110474,24497984,BALB_CJ,100,sniffles
11603,TN,4302,24608694,BALB_CJ,100,sniffles
11604,TN,117841,24613441,BALB_CJ,100,sniffles
11605,TN,117841,24613441,BALB_CJ,100,sniffles
11606,TN,111747,24731314,BALB_CJ,100,sniffles
11607,TN,111747,24731314,BALB_CJ,100,sniffles
11608,TN,111747,24731314,BALB_CJ,100,sniffles
11609,TN,111747,24731314,BALB_CJ,100,sniffles
11610,TN,24151,24883806,BALB_CJ,100,sniffles
11611,TN,94153,24908494,BALB_CJ,100,sniffles
11612,TN,94153,24908494,BALB_CJ,100,sniffles
11613,TN,169925,25033596,BALB_CJ,100,sniffles
11614,TN,169925,25033596,BALB_CJ,100,sniffles
11615,TN,6941,25203703,BALB_CJ,100,sniffles
11616,TN,1059060,25210851,BALB_CJ,100,sniffles
11617,TN,1059060,25210851,BALB_CJ,100,sniffles
11618,TN,1059060,25210851,BALB_CJ,100,sniffles
11619,TN,1059060,25210851,BALB_CJ,100,sniffles
11620,TN,5437707,26270408,BALB_CJ,100,sniffles
11621,TN,5437707,26270408,BALB_CJ,100,sniffles
11622,TN,5437707,26270408,BALB_CJ,100,sniffles
11623,TN,5437707,26270408,BALB_CJ,100,sniffles
11624,TN,5437707,26270408,BALB_CJ,100,sniffles
11625,TN,494878,31708299,BALB_CJ,100,sniffles
11626,TN,494878,31708299,BALB_CJ,100,sniffles
11627,TN,167266,32209572,BALB_CJ,100,sniffles
11628,TN,361397,32377039,BALB_CJ,100,sniffles
11629,TN,34024,32738635,BALB_CJ,100,sniffles
11630,TN,103837,32772692,BALB_CJ,100,sniffles
11631,TN,1284794,32984948,BALB_CJ,100,sniffles
11632,TN,1284794,32984948,BALB_CJ,100,sniffles
11633,TN,695771,34380584,BALB_CJ,100,sniffles
11634,TN,695771,34380584,BALB_CJ,100,sniffles
11635,TN,695771,34380584,BALB_CJ,100,sniffles
11636,TN,695771,34380584,BALB_CJ,100,sniffles
11637,TN,695771,34380584,BALB_CJ,100,sniffles
11638,TN,695771,34380584,BALB_CJ,100,sniffles
11639,TN,695771,34380584,BALB_CJ,100,sniffles
11640,TN,1389568,35079812,BALB_CJ,100,sniffles
11641,TN,333374,36469573,BALB_CJ,100,sniffles
11642,TN,671466,36809706,BALB_CJ,100,sniffles
11643,TN,671466,36809706,BALB_CJ,100,sniffles
11644,TN,105361,37481342,BALB_CJ,100,sniffles
11645,TN,7985,37586874,BALB_CJ,100,sniffles
11646,TN,22146,37595290,BALB_CJ,100,sniffles
11647,TN,188846,37624486,BALB_CJ,100,sniffles
11648,TN,188846,37624486,BALB_CJ,100,sniffles
11649,TN,184603,37844450,BALB_CJ,100,sniffles
11650,TN,184603,37844450,BALB_CJ,100,sniffles
11651,TN,184603,37844450,BALB_CJ,100,sniffles
11652,TN,184603,37844450,BALB_CJ,100,sniffles
11653,TN,48901,38030065,BALB_CJ,100,sniffles
11654,TN,294714,38080308,BALB_CJ,100,sniffles
11655,TN,294714,38080308,BALB_CJ,100,sniffles
11656,TN,42843,38382083,BALB_CJ,100,sniffles
11657,TN,527161,38425087,BALB_CJ,100,sniffles
11658,TN,527161,38425087,BALB_CJ,100,sniffles
11659,TN,527161,38425087,BALB_CJ,100,sniffles
11660,TN,527161,38425087,BALB_CJ,100,sniffles
11661,TN,527161,38425087,BALB_CJ,100,sniffles
11662,TN,190467,38952334,BALB_CJ,100,sniffles
11663,TN,190467,38952334,BALB_CJ,100,sniffles
11664,TN,190467,38952334,BALB_CJ,100,sniffles
11665,TN,190467,38952334,BALB_CJ,100,sniffles
11666,TN,269447,39142996,BALB_CJ,100,sniffles
11667,TN,269447,39142996,BALB_CJ,100,sniffles
11668,TN,269447,39142996,BALB_CJ,100,sniffles
11669,TN,269447,39142996,BALB_CJ,100,sniffles
11670,TN,269447,39142996,BALB_CJ,100,sniffles
11671,TN,269447,39142996,BALB_CJ,100,sniffles
11672,TN,53217,39419823,BALB_CJ,100,sniffles
11673,TN,628497,39473081,BALB_CJ,100,sniffles
11674,TN,628497,39473081,BALB_CJ,100,sniffles
11675,TN,628497,39473081,BALB_CJ,100,sniffles
11676,TN,628497,39473081,BALB_CJ,100,sniffles
11677,TN,628497,39473081,BALB_CJ,100,sniffles
11678,TN,628497,39473081,BALB_CJ,100,sniffles
